Drug-name,PPR-score
Buspirone|8-(4-(4-(2-Pyrimidinyl)-1-piperizinyl)butyl)-8-azaspiro(4-5)decane-7-9-dione|Buspiron|Buspirona|Buspirone|Buspironum,2.1758471676208693e-7
Human calcitonin|Calcitonin (human synthetic)|Calcitonin (human)|Calcitonin human|Calcitonin- human|Calcitonin- human synthetic,2.165054088551499e-7
Diphenylpyraline|1-Methyl-4-hydroxypiperidine benzhydryl ether|1-Methyl-4-piperidyl benzhydryl ether|4-(Benzhydryloxy)-1-methylpiperidine|4-(Benzhydryloxy)-N-methylpiperidine|Difenilpiralina|Diphenylpyralamine|Diphenylpyralinum,2.164287471977458e-7
FARNESYL THIOPYROPHOSPHATE,2.157854575416535e-7
4-Amino-2-[(3-chlorophenyl)amino]-5-(4-fluorobenzoyl)-1-3-thiazol-3-ium,2.157442046180069e-7
{(2Z)-4-AMINO-2-[(4-METHOXYPHENYL)IMINO]-2-3-DIHYDRO-1-3-THIAZOL-5-YL}(4-METHOXYPHENYL)METHANONE,2.157442046180069e-7
1-3-5-BENZENETRICARBOXYLIC ACID,2.1467740239679291e-7
2-6-dicarboxynaphthalene,2.1467740239679291e-7
2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,2.1467740239679291e-7
2-[4-({[(3-5-DICHLOROPHENYL)AMINO]CARBONYL}AMINO)PHENOXY]-2-METHYLPROPANOIC ACID,2.1467740239679291e-7
4-Carboxycinnamic Acid,2.1467740239679291e-7
4-[(5-methoxy-2-methylphenoxy)methyl]pyridine,2.1467740239679291e-7
Efaproxiral,2.1467740239679291e-7
Pentaerythritol Tetranitrate|corpent|PENT|PENTA|Pentaerithrityl tetranitrate|pentaerithrityli tetranitras|penthrite|TEN|tetranitrate de pentaerithrityle|tetranitrato de pentaeritritilo,2.1467740239679291e-7
SEBACIC ACID,2.1467740239679291e-7
2-Chlorodideoxyadenosine,2.1464001511168484e-7
Diglyme|2-2'-oxybis(1-methoxyethane)|2-2'-oxybis[1-(methyloxy)ethane]|2-5-8-trioxanonane|bis(2-methoxyethyl) ether|di(2-methoxyethyl) ether|diethylene glycol dimethyl ether,2.1464001511168484e-7
N-Ethyl-5'-Carboxamido Adenosine,2.1464001511168484e-7
Isopropamide|Isopropamide,2.1453950778717313e-7
(1aR-8S-13S-14S-15aR)-5-13-14-trihydroxy-3-methoxy-8-methyl-8-9-13-14-15-15a-hexahydro-6H-oxireno[k][2]benzoxacyclotetradecine-6-12(1aH)-dione,2.1413778429173196e-7
(3R-5Z-8S-9S-11E)-8-9-16-TRIHYDROXY-14-METHOXY-3-METHYL-3-4-9-10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1-7(8H)-DIONE,2.1413778429173196e-7
(S)-N-(1-(3-CHLORO-4-FLUOROPHENYL)-2-HYDROXYETHYL)-4-(4-(3-CHLOROPHENYL)-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE,2.1413778429173196e-7
5-(2-PHENYLPYRAZOLO[1-5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3-4-C]PYRIDAZIN-3-AMINE,2.1413778429173196e-7
N-N-DIMETHYL-4-(4-PHENYL-1H-PYRAZOL-3-YL)-1H-PYRROLE-2-CARBOXAMIDE,2.1413778429173196e-7
Turpentine|Gum turpentine|Spirits of gum turpentine|Turpentine (gum)|Turpentine gum,2.1413778429173196e-7
2-3--Dihydroxybenzoylserine,2.137391242603565e-7
2-3-Dihydroxy-Benzoic Acid,2.137391242603565e-7
Carboxymycobactin S,2.137391242603565e-7
Carboxymycobactin T,2.137391242603565e-7
Trencam-3-2-Hopo,2.137391242603565e-7
1-(biphenyl-4-ylmethyl)-1H-imidazole,2.127698450102647e-7
4-(4-Chlorophenyl)Imidazole,2.127698450102647e-7
Bifonazole|(+-)-1-(p-alpha-Diphenylbenzyl)imidazole|(+-)1-([1-1'-Biphenyl]-4-ylphenylmethyl)-1H-imidazole|1-((4-Biphenylyl)phenylmethyl)-1H-imidazole|1-(alpha-(4-Biphenylyl)benzyl)imidazole|1-(p-alpha-Diphenylbenzyl)imidazole|Bay h 4502|Bifonazol|Bifonazolum|Mycospor|Trifonazole,2.127698450102647e-7
Cyclohexyl-pentyl-maltoside|5-CYCLOHEXYL-1-PENTYL-BETA-D-MALTOSIDE|5-CYCLOHEXYLPENTYL 4-O-ALPHA-D-GLUCOPYRANOSYL-BETA-D-GLUCOPYRANOSIDE|CYMAL-5,2.127698450102647e-7
(3ASR-4RS-8ASR-8BRS)-4-(2-(4-FLUOROBENZYL)-1-3-DIOXODEACAHYDROPYRROLO[3-4-A] PYRROLIZIN-4-YL)BENZAMIDINE,2.1243193443765134e-7
(3R)-8-(dioxidosulfanyl)-3-methyl-1-2-3-4-tetrahydroquinoline,2.1243193443765134e-7
1-(2-{[(6-AMINO-2-METHYLPYRIDIN-3-YL)METHYL]AMINO}ETHYL)-6-CHLORO-3-[(2-2-DIFLUORO-2-PYRIDIN-2-YLETHYL)AMINO]-1-4-DIHYDROPYRAZIN-2-OL,2.1243193443765134e-7
1-(HYDROXYMETHYLENEAMINO)-8-HYDROXY-OCTANE,2.1243193443765134e-7
1-ETHOXYCARBONYL-D-PHE-PRO-2(4-AMINOBUTYL)HYDRAZINE,2.1243193443765134e-7
1-GUANIDINO-4-(N-NITRO-BENZOYLAMINO-L-LEUCYL-L-PROLYLAMINO)BUTANE,2.1243193443765134e-7
1-GUANIDINO-4-(N-PHENYLMETHANESULFONYL-L-LEUCYL-L-PROLYLAMINO)BUTANE,2.1243193443765134e-7
1-[(2R)-2-aminobutanoyl]-N-(3-chlorobenzyl)-L-prolinamide,2.1243193443765134e-7
1-[(2R)-2-aminobutanoyl]-N-(4-carbamimidoylbenzyl)-L-prolinamide,2.1243193443765134e-7
1-[2-AMINO-2-CYCLOHEXYL-ACETYL]-PYRROLIDINE-3-CARBOXYLIC ACID 5-CHLORO-2-(2-ETHYLCARBAMOYL-ETHOXY)-BENZYLAMIDE,2.1243193443765134e-7
1-butanoyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,2.1243193443765134e-7
2-(3-CHLORO-6-{[2-2-DIFLUORO-2-(1-OXIDOPYRIDIN-2-YL)ETHYL]AMINO}-1-OXIDOPYRIDIN-2-YL)-N-[1-(3-CHLOROPHENYL)ETHYL]ACETAMIDE,2.1243193443765134e-7
2-(6-CHLORO-3-{[2-2-DIFLUORO-2-(1-OXIDO-2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUOROPHENYL)METHYL]ACETAMIDE,2.1243193443765134e-7
2-(6-CHLORO-3-{[2-2-DIFLUORO-2-(2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUORO-3-METHYL-6-PYRIDINYL)METHYL]ACETAMIDE,2.1243193443765134e-7
2-(6-CHLORO-3-{[2-2-DIFLUORO-2-(2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUORO-6-PYRIDINYL)METHYL]ACETAMIDE,2.1243193443765134e-7
2-[2-(4-CHLORO-PHENYLSULFANYL)-ACETYLAMINO]-3-(4-GUANIDINO-PHENYL)-PROPIONAMIDE,2.1243193443765134e-7
2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER,2.1243193443765134e-7
3-(4-CHLOROPHENYL)-5-(METHYLTHIO)-4H-1-2-4-TRIAZOLE,2.1243193443765134e-7
3-(7-DIAMINOMETHYL-NAPHTHALEN-2-YL)-PROPIONIC ACID ETHYL ESTER,2.1243193443765134e-7
3-AMINO-3-BENZYL-9-CARBOXAMIDE[4.3.0]BICYCLO-1-6-DIAZANONAN-2-ONE,2.1243193443765134e-7
3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,2.1243193443765134e-7
4-(1R-3AS-4R-8AS-8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3-4-A]PYRROLIZIN-4-YL]BENZAMIDINE,2.1243193443765134e-7
4-(2-5-DIAMINO-5-HYDROXY-PENTYL)-PHENOL,2.1243193443765134e-7
4-(5-BENZENESULFONYLAMINO-1-METHYL-1H-BENZOIMIDAZOL-2-YLMETHYL)-BENZAMIDINE,2.1243193443765134e-7
4-({[4-(3-METHYLBENZOYL)PYRIDIN-2-YL]AMINO}METHYL)BENZENECARBOXIMIDAMIDE,2.1243193443765134e-7
4-Oxo-2-Phenylmethanesulfonyl-Octahydro-Pyrrolo[1-2-a]Pyrazine-6-Carboxylic Acid [1-(N-Hydroxycarbamimidoyl)-Piperidin-4-Ylmethyl]-Amide,2.1243193443765134e-7
4-TERT-BUTYLBENZENESULFONIC ACID,2.1243193443765134e-7
4-[(3AS-4R-7R-8AS-8BR)-2-(1-3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1-3-DIOXODECAHYDROPYRROLO[3-4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE,2.1243193443765134e-7
4-[3-(4-CHLOROPHENYL)-1H-PYRAZOL-5-YL]PIPERIDINE,2.1243193443765134e-7
6-(2-HYDROXY-CYCLOPENTYL)-7-OXO-HEPTANAMIDINE,2.1243193443765134e-7
6-CARBAMIMIDOYL-2-[2-HYDROXY-5-(3-METHOXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID,2.1243193443765134e-7
6-CARBAMIMIDOYL-2-[2-HYDROXY-6-(4-HYDROXY-PHENYL)-INDAN-1-YL]-HEXANOIC ACID,2.1243193443765134e-7
6-CHLORO-1-(2-{[(5-CHLORO-1-BENZOTHIEN-3-YL)METHYL]AMINO}ETHYL)-3-[(2-PYRIDIN-2-YLETHYL)AMINO]-1-4-DIHYDROPYRAZIN-2-OL,2.1243193443765134e-7
AC-(D)PHE-PRO-BOROHOMOLYS-OH,2.1243193443765134e-7
AC-(D)PHE-PRO-BOROHOMOORNITHINE-OH,2.1243193443765134e-7
AC-(D)PHE-PRO-BOROLYS-OH,2.1243193443765134e-7
Argatroban|Argatroban anhydrous,2.1243193443765134e-7
Bivalirudin|Bivalirudina|Bivalirudinum|Hirulog,2.1243193443765134e-7
D-leucyl-N-(3-chlorobenzyl)-L-prolinamide,2.1243193443765134e-7
D-leucyl-N-(4-carbamimidoylbenzyl)-L-prolinamide,2.1243193443765134e-7
D-phenylalanyl-N-(3-chlorobenzyl)-L-prolinamide,2.1243193443765134e-7
D-phenylalanyl-N-(3-fluorobenzyl)-L-prolinamide,2.1243193443765134e-7
D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,2.1243193443765134e-7
D-phenylalanyl-N-[(1S)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-L-prolinamide,2.1243193443765134e-7
D-phenylalanyl-N-benzyl-L-prolinamide,2.1243193443765134e-7
D-phenylalanyl-N-{4-[amino(iminio)methyl]benzyl}-L-prolinamide,2.1243193443765134e-7
Dabigatran etexilate|Ethyl 3-[[[4-[[[(hexyloxyl)carbonyl]amino]iminomethyl]phenyl]amino]methyl]-1-methyl-1H-benzimidazol-5-yl]carbonyl](pyridin-2-yl)amino] propanoate,2.1243193443765134e-7
Flovagatran|TGN 255,2.1243193443765134e-7
Lepirudin|Hirudin variant-1|Lepirudin recombinant,2.1243193443765134e-7
Lysophosphotidylserine,2.1243193443765134e-7
METHYL-PHE-PRO-AMINO-CYCLOHEXYLGLYCINE,2.1243193443765134e-7
N-(3-chlorobenzyl)-1-(4-methylpentanoyl)-L-prolinamide,2.1243193443765134e-7
N-(4-carbamimidoylbenzyl)-1-(3-phenylpropanoyl)-L-prolinamide,2.1243193443765134e-7
N-(4-carbamimidoylbenzyl)-1-(4-methylpentanoyl)-L-prolinamide,2.1243193443765134e-7
N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE,2.1243193443765134e-7
N-ALLYL-5-AMIDINOAMINOOXY-PROPYLOXY-3-CHLORO-N-CYCLOPENTYLBENZAMIDE,2.1243193443765134e-7
N-ETHYL-N-ISOPROPYL-3-METHYL-5-{[(2S)-2-(PYRIDIN-4-YLAMINO)PROPYL]OXY}BENZAMIDE,2.1243193443765134e-7
N-[(2R-3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]-4-METHOXY-2-3-6-TRIMETHYLBENZENESULFONAMIDE,2.1243193443765134e-7
N-[(2R-3S)-3-AMINO-2-HYDROXY-4-PHENYLBUTYL]NAPHTHALENE-2-SULFONAMIDE,2.1243193443765134e-7
N-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2-2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide,2.1243193443765134e-7
N-[2-({[amino(imino)methyl]amino}oxy)ethyl]-2-{6-chloro-3-[(2-2-difluoro-2-phenylethyl)amino]-2-fluorophenyl}acetamide,2.1243193443765134e-7
N-{2-2-DIFLUORO-2-[(2R)-PIPERIDIN-2-YL]ETHYL}-2-[2-(1H-1-2-4-TRIAZOL-1-YL)BENZYL][1-3]OXAZOLO[4-5-C]PYRIDIN-4-AMINE,2.1243193443765134e-7
N-{3-METHYL-5-[2-(PYRIDIN-4-YLAMINO)-ETHOXY]-PHENYL}-BENZENESULFONAMIDE,2.1243193443765134e-7
N4-(N-N-DIPHENYLCARBAMOYL)-AMINOGUANIDINE,2.1243193443765134e-7
N7-BUTYL-N2-(5-CHLORO-2-METHYLPHENYL)-5-METHYL[1-2-4]TRIAZOLO[1-5-A]PYRIMIDINE-2-7-DIAMINE,2.1243193443765134e-7
TRANS-4-(GUANIDINOMETHYL)-CYCLOHEXANE-L-YL-D-3-CYCLOHEXYLALANYL-L-AZETIDINE-2-YL-D-TYROSINYL-L-HOMOARGININAMIDE,2.1243193443765134e-7
Ximelagatran|Ethyl 2-[[(1R)-1-cyclohexyl-2- [(2S)-2-[[4-(n'-hydroxycarbamimidoyl) phenyl]methylcarbamoyl]azetidin-1-yl]- 2-oxo-ethyl]amino]acetate|Exanta|Exarta|H 376-95|H 37695|Ximelagatranum,2.1243193443765134e-7
[PHENYLALANINYL-PROLINYL]-[2-(PYRIDIN-4-YLAMINO)-ETHYL]-AMINE,2.1243193443765134e-7
[[CYCLOHEXANESULFONYL-GLYCYL]-3[PYRIDIN-4-YL-AMINOMETHYL]ALANYL]PIPERIDINE,2.1243193443765134e-7
beta-phenyl-D-phenylalanyl-N-propyl-L-prolinamide,2.1243193443765134e-7
methyl L-phenylalaninate,2.1243193443765134e-7
{(2S)-1-[N-(tert-butoxycarbonyl)glycyl]pyrrolidin-2-yl}methyl (3-chlorophenyl)acetate,2.1243193443765134e-7
3-Carboxy-N-N-N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium,2.1237977184031943e-7
Vindesine|3-(Aminocarbonyl)-O(4)-deacetyl-3-de(methoxycarbonyl)vincaleukoblastine|3-Carbamoyl-4-deacetyl-3-de(methoxycarbonyl)vincaleukoblastine|Desacetylvinblastine amide,2.1224898591448034e-7
Gabapentin Enacarbil|Gabapentina enacarbilo|Gabapentine enacarbil|Gabapentinum enacarbilum,2.1196953898690305e-7
Aminoglutethimide|2-(p-Aminophenyl)-2-ethylglutarimide|3-Ethyl-3-(p-aminophenyl)-2-6-dioxopiperidine|Aminoglutethimid|Aminoglut��thimide|Aminoglutethimide|Aminoglutethimidum|Aminoglutetimida|Aminoglutetimide|DL-Aminoglutethimide|p-Aminoglutethimide|��-(p-Aminophenyl)-��-ethylglutarimide,2.1136361640916593e-7
S-Arsonocysteine|CSR,2.1134140823809986e-7
Almotriptan|1-(((3-(2-(Dimethylamino)ethyl)indol-5-yl)methyl)sulfonyl)pyrrolidine,2.1132337470787525e-7
Frovatriptan,2.1132337470787525e-7
Methyldopa|(S)-(-)-alpha-Methyldopa|3-Hydroxy-alpha-methyl-L-tyrosine|Alpha medopa|alpha-Methyl dopa|alpha-methyl-L-dopa|Alphamethyldopa|AMD|Anhydrous methyldopa|L-alpha-Methyldopa|L-Methyl Dopa|Methyl dopa|Methyldopa anhydrous|��-Methyl dopa|��-methyl-L-dopa,2.1119795922501514e-7
Carphenazine|carfenazina|carf��nazine|Carfenazine|carfenazinum,2.11129200711202e-7
Tetrahydropalmatine,2.11129200711202e-7
Chlormerodrin|{3-[(aminocarbonyl)amino]-2-methoxypropyl}chloromercury|1-[3-(Chloromercuri)-2-methoxypropyl]urea|Chlormerodrina|Chlormerodrine|Chlormerodrinum,2.1112782612117697e-7
Choriogonadotropin alfa|Choriogonadotropin alpha|Chorionic gonadotropin (recombinant),2.108814197000417e-7
Menotropins|Human menopausal gonadotrophin|Menotrophin|Menotropin|Menotropins (FSH;LH),2.108814197000417e-7
1-(2-3-dihydro-1-4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine,2.10845135885894e-7
1-[(2-6-difluorophenyl)sulfonyl]-4-(2-3-dihydro-1-4-benzodioxin-6-ylsulfonyl)piperazine,2.10845135885894e-7
6-(2-fluorobenzyl)-2-4-dimethyl-4-6-dihydro-5H-thieno[2'-3':4-5]pyrrolo[2-3-d]pyridazin-5-one,2.10845135885894e-7
L-Phospholactate,2.10845135885894e-7
(5R)-2-SULFANYL-5-[4-(TRIFLUOROMETHYL)BENZYL]-1-3-THIAZOL-4-ONE,2.1070850120801647e-7
Inositol 1-3-Bisphosphate,2.10602960004462e-7
Lestaurtinib,2.1058623428348028e-7
Quizartinib,2.1058623428348028e-7
GLUTATHIONE SULFINATE,2.1055712138944027e-7
Tetrabenazine|1-2-4-6-7-11b-hexahydro-3-isobutyl-9-10-dimethoxy-2H-benzo[a]quinolizin-2-one|2-oxo-3-isobutyl-9-10-dimethoxy-1-2-3-4-6-7-hexahydro-11bH-benzo[a]quinolizine|2-oxo-3-isobutyl-9-10-dimethoxy-1-3-4-6-7-11b-hexahydro-2H-benzoquinolizine|Tetrabenazina|Tetrabenazinum,2.1004451257050634e-7
Canagliflozin|Canagliflozin anhydrous,2.0993625231419122e-7
Pradefovir Mesylate|Pradefovir mesilate,2.0953719081073095e-7
Daratumumab|HuMax-CD38,2.0917729164297158e-7
Cyanamide,2.0868990989637843e-7
6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5-6--Dihydro-7h-Thienol[2'-3':4-5]Pyrrolo[1-2-C]Imidazol-7-One,2.0866922659495266e-7
Propylhexedrine,2.085039048747503e-7
Bethanidine|Betanidina|Betanidine|Betanidinum|N-N'-dimethyl-N''-(phenylmethyl)-guanidine,2.0799225743661772e-7
Lisdexamfetamine|Lisdexamfetamine|lisdexamfetamine dimesylate|NRP104,2.0787174033077408e-7
Modafinil|2-((diphenylmethyl)sulfinyl)acetamide|Modafinil|Modafinilo|Modafinilum|Moderateafinil,2.0787174033077408e-7
Darbepoetin alfa|Darbepoetin|Darbepoetin alfa-recombinant,2.077912760850911e-7
Dibromotyrosine|3-5-dibromo-L-tyrosine,2.077912760850911e-7
Erythropoietin|E.P.O.|Epoetin alfa|Epoetin alfa rDNA|Epoetin alfa-epbx|Epoetin alfa- recombinant|Epoetin beta|Epoetin beta rDNA|Epoetin epsilon|Epoetin gamma|Epoetin gamma rDNA|Epoetin kappa|Epoetin omega|Epoetin theta|Epoetin zeta|Epoetina dseta|Epo��tine z��ta|Epoetinum zeta|Erythropoiesis stimulating factor|Erythropoietin (human- recombinant)|Erythropoietin (recombinant human)|ESF|SH-polypeptide-72,2.077912760850911e-7
Methoxy polyethylene glycol-epoetin beta|CERA|Pegzerepoetin alfa,2.077912760850911e-7
Peginesatide|Erythropoiesis-Stimulating Agent (ESA)|Hematide,2.077912760850911e-7
4-Hydroxy-3-[(1s)-3-Oxo-1-Phenylbutyl]-2h-Chromen-2-One,2.0773981032878172e-7
Irosustat|6-Oxo-8-9-10-11-Tetrahydro-7h-Cyclohepta[C][1]Benzopyran-3-O-Sulfamate,2.0749827367612378e-7
Itopride|N-(p-(2-(Dimethylamino)ethoxy)benzyl)veratramide,2.0749119473625894e-7
Uracil,2.0745913984279715e-7
1-{2-OXO-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-5-YL}UREA,2.0730174921414205e-7
10-11-dimethoxy-4-methyldibenzo[c-f]-2-7-naphthyridine-3-6-diamine,2.0730174921414205e-7
2-(1H-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2-7]naphthyridin-4-amine,2.0730174921414205e-7
3-(1H-indol-3-yl)-4-(1-{2-[(2S)-1-methylpyrrolidinyl]ethyl}-1H-indol-3-yl)-1H-pyrrole-2-5-dione,2.0730174921414205e-7
3-[1-(3-AMINOPROPYL)-1H-INDOL-3-YL]-4-(1H-INDOL-3-YL)-1H-PYRROLE-2-5-DIONE,2.0730174921414205e-7
5-HYDROXY-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-2-ONE,2.0730174921414205e-7
7-Hydroxystaurosporine,2.0730174921414205e-7
6-(1-1-Dimethylallyl)-2-(1-Hydroxy-1-Methylethyl)-2-3-Dihydro-7h-Furo[3-2-G]Chromen-7-One,2.0647040727562321e-7
N-1-2-3-4-Tetrahydronaphth-1-Yl-2'-[3-5-Dimethoxybenzamido]-2'-Deoxy-Adenosine,2.0647040727562321e-7
N-Naphthalen-1-Ylmethyl-2'-[3-5-Dimethoxybenzamido]-2'-Deoxy-Adenosine,2.0647040727562321e-7
1-CYCLOHEXYL-N-{[1-(4-METHYLPHENYL)-1H-INDOL-3-YL]METHYL}METHANAMINE,2.0614994633415952e-7
Adenosine Monotungstate,2.0601707355384635e-7
Ado-P-Ch2-P-Ps-Ado,2.0601707355384635e-7
Fructose,2.0601707355384635e-7
Cytidine,2.0574268754201826e-7
Cytidine-5'-Triphosphate,2.0574268754201826e-7
Uridine 5'-triphosphate|Uridine triphosphate,2.0574268754201826e-7
Delta-Amino Valeric Acid,2.0535993551576425e-7
Methylergometrine|9-10-Didehydro-N-[1-(hydroxymethyl)-propyl]-D-lysergamide|D-lysergic acid 1-butanolamide|Ergotyl|Methylergobasin|Methylergometrin|M��thylergom��trine|Methylergometrine|Methylergometrinum|Methylergonovine|Metilergometrina,2.0507365613708913e-7
Calcium carbimide|calcium cyanamide|carbimida calcica|carbimide calcique|Cyanamide calcique|Cyanamide- calcium salt (1:1)|Lime nitrogen|Lime-nitrogen|methanediimine- calcium salt (1:1)|Nitrogen lime,2.0407798625426273e-7
Fusicoccin,2.0401088687942158e-7
FX06,2.0395087200631573e-7
3[N-Morpholino]Propane Sulfonic Acid,2.039449360131257e-7
Glycodiazine|Glidiazine|Glymidine,2.0392539016728107e-7
Tolbutamide|1-Butyl-3-(P-methylphenylsulfonyl)urea|1-Butyl-3-(P-tolylsulfonyl)urea|1-Butyl-3-tosylurea|1-P-Toluenesulfonyl-3-butylurea|3-(P-Tolyl-4-sulfonyl)-1-butylurea|N-(4-Methylbenzenesulfonyl)-n'-butylurea|N-(4-Methylphenylsulfonyl)-n'-butylurea|N-(P-Methylbenzenesulfonyl)-n'-butylurea|N-(Sulfonyl-P-methylbenzene)-n'-N-butylurea|N-Butyl-n'-(4-methylphenylsulfonyl)urea|N-Butyl-N'-(p-tolylsulfonyl)urea|N-Butyl-n'-P-toluenesulfonylurea|N-N-Butyl-n'-tosylurea|Orinase (tn)|Tolbutamida|Tolbutamide|Tolbutamidum|Tolylsulfonylbutylurea,2.0392539016728107e-7
Buserelin|(Des-Gly10-D-Ser(tBu)6-Pro-NHEt9)-LHRH|D-Ser(Tbu)6EA10LHRH|Etilamide|Tiloryth,2.0373386797074148e-7
Cetrorelix|Cetrorelixum,2.0373386797074148e-7
Goserelin,2.0373386797074148e-7
Norvaline|(S)-2-Aminopentanoic acid|2-Aminopentanoic acid|2-Aminovaleric acid|L-2-aminopentanoic acid|L-2-Aminovaleric acid|L-Norvaline,2.0364352017222814e-7
(11E)-OCTADEC-11-ENOIC ACID,2.0320926358632907e-7
(2S)-2-{3-[({[2-fluoro-4-(trifluoromethyl)phenyl]carbonyl}amino)methyl]-4-methoxybenzyl}butanoic acid,2.0320926358632907e-7
2-({[3-(3-4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid,2.0320926358632907e-7
KD3010,2.0320926358632907e-7
{4-[3-(4-acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy}acetic acid,2.0320926358632907e-7
Abexinostat|ABEXINOSTAT,2.0318626422887601e-7
(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3-4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER,2.0304103119424957e-7
(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,2.0304103119424957e-7
1-2-5-THIADIAZOLIDIN-3-ONE-1-1-DIOXIDE,2.0304103119424957e-7
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID,2.0304103119424957e-7
2-(Carboxymethoxy)-5-[(2s)-2-({(2s)-2-[(3-Carboxypropanoyl)Amino] -3-Phenylpropanoyl}Amino)-3-Oxo-3-(Pentylamino)Propyl]Benzoic Acid,2.0304103119424957e-7
2-(Oxalyl-Amino)-4-5-6-7-Tetrahydro-Thieno[2-3-C]Pyridine-3-Carboxylic Acid,2.0304103119424957e-7
2-(Oxalyl-Amino)-4-7-Dihydro-5h-Thieno[2-3-C]Pyran-3-Carboxylic Acid,2.0304103119424957e-7
2-(Oxalyl-Amino)-4-7-Dihydro-5h-Thieno[2-3-C]Thiopyran-3-Carboxylic Acid,2.0304103119424957e-7
2-(Oxalyl-Amino)-Benzoic Acid,2.0304103119424957e-7
2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID,2.0304103119424957e-7
2-{4-[(2s)-2-[({[(1s)-1-Carboxy-2-Phenylethyl]Amino}Carbonyl)Amino]-3-Oxo-3-(Pentylamino)Propyl]Phenoxy}Malonic Acid,2.0304103119424957e-7
3-(3-5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid (4-Sulfamoyl-Phenyl)-Amide,2.0304103119424957e-7
3-(3-5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide,2.0304103119424957e-7
3-(3-5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide,2.0304103119424957e-7
3-(CARBOXYMETHOXY)THIENO[2-3-B]PYRIDINE-2-CARBOXYLIC ACID,2.0304103119424957e-7
3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,2.0304103119424957e-7
4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,2.0304103119424957e-7
4-BROMO-3-(CARBOXYMETHOXY)-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID,2.0304103119424957e-7
4-BROMO-3-(CARBOXYMETHOXY)-5-[3-(CYCLOHEXYLAMINO)PHENYL]THIOPHENE-2-CARBOXYLIC ACID,2.0304103119424957e-7
4-Benzoylamino-4-{1-{1-Carbamoyl-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-2-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Ethylcarbamoyl}-Butyric Acid,2.0304103119424957e-7
